episode,Reward,step_count,goal_log,goal_percentage_log
228,556.2991947220235,17,27,0.3
229,-23.684695049003,8,27,0.2
230,-17.341504016780124,8,27,0.2
231,-15.275849207491323,6,27,0.2
232,7.89803300778453,12,27,0.2
233,-14.707870649193817,7,27,0.2
234,-15.016104839985566,6,27,0.1
235,40.43493128667715,16,27,0.1
236,-12.618616096202011,12,27,0.1
237,45.426357081676315,18,27,0.1
238,-9.095104054170374,8,27,0.0
239,13.414826319102296,16,27,0.0
240,-9.485886601972663,9,27,0.0
241,-3.002853412107939,14,27,0.0
242,-9.930330723253386,8,27,0.0
243,-13.982080781368598,7,27,0.0
244,-16.187372559345665,13,27,0.0
245,453.74620943027776,202,27,0.0
246,-15.316535613813882,6,27,0.0
247,59.33066408535767,19,27,0.0
248,-9.124546173004108,8,27,0.0
249,-12.697809473227485,7,27,0.0
250,14.715659517838482,18,27,0.0
251,-14.092792983836768,6,27,0.0
252,-16.967763355245424,5,27,0.0
253,-20.522092702170323,8,27,0.0
254,-14.196216536979902,6,27,0.0
255,-22.09955334635703,8,27,0.0
256,9.30098008784356,14,27,0.0
257,-15.458415516384864,7,27,0.0
258,-10.586249858827768,8,27,0.0
259,-15.654338829725372,6,27,0.0
260,-14.352866454855636,6,27,0.0
261,-14.473439463416138,6,27,0.0
262,-14.631868168144386,6,27,0.0
263,-14.185340263348007,6,27,0.0
264,534.6427906801878,11,28,0.1
265,7.213444403731135,12,28,0.1
266,26.26825360863794,13,28,0.1
267,-13.867631688456635,6,28,0.1
268,547.1652734552987,13,29,0.2
269,541.8990762819167,13,30,0.3
270,-24.784866024306584,9,30,0.3
271,-13.21748041221354,7,30,0.3
272,-24.305412635868482,8,30,0.3
273,-17.395308421146524,8,30,0.3
274,16.886176034792875,13,30,0.2
275,-15.416076273534141,6,30,0.2
276,-18.896636584802458,5,30,0.2
277,-14.72431229748871,9,30,0.2
278,-14.852117283945335,10,30,0.1
279,-16.306692285505118,6,30,0.0
280,541.381421846032,13,31,0.1
281,-17.316453197050862,9,31,0.1
282,29.780915710367594,21,31,0.1
283,-11.22107011239789,8,31,0.1
284,552.028918224441,13,32,0.2
285,-18.072415721954474,5,32,0.2
286,-18.110087479730762,6,32,0.2
287,-12.915091168799494,11,32,0.2
288,-24.647228870882977,8,32,0.2
289,-11.84304425378047,11,32,0.2
290,-12.870322223919139,8,32,0.1
291,-22.30775282633114,10,32,0.1
292,-11.00155127763271,7,32,0.1
293,-15.172025130782071,10,32,0.1
294,-16.360151043344146,6,32,0.0
295,8.771990719310217,11,32,0.0
296,-14.709229226625688,7,32,0.0
297,-7.421696406823127,12,32,0.0
298,-2.215004554039382,10,32,0.0
299,-23.26082748687752,9,32,0.0
300,554.7772167005198,17,33,0.1
301,-17.01954435852878,6,33,0.1
302,-19.100920977374052,7,33,0.1
303,15.850943121431904,12,33,0.1
304,-16.770025335827953,6,33,0.1
305,-13.833048638750261,7,33,0.1
306,-27.395265537931543,8,33,0.1
307,-11.3874437891929,10,33,0.1
308,-16.95672634776791,6,33,0.1
309,531.9195330195868,11,34,0.2
310,534.779252072673,10,35,0.2
311,-7.095415563242778,10,35,0.2
312,-16.096140430898217,6,35,0.2
313,-15.474518985311542,12,35,0.2
314,-22.82550510011203,7,35,0.2
315,-11.71387388630681,8,35,0.2
316,9.66116184543105,15,35,0.2
317,536.991664668599,13,36,0.3
318,-25.98504817536936,12,36,0.3
319,-18.79502655834262,5,36,0.2
320,37.34214155676053,21,36,0.1
321,-26.883823067245054,8,36,0.1
322,-17.409948397412425,9,36,0.1
323,-16.61050580381903,6,36,0.1
324,533.63456502754,11,37,0.2
325,-15.794123335675906,13,37,0.2
326,-23.559064664174823,8,37,0.2
327,-17.841889699707565,11,37,0.1
328,-15.587051632942678,7,37,0.1
329,-20.716713416153766,7,37,0.1
330,-16.399035255866703,6,37,0.1
331,-10.886172924957041,12,37,0.1
332,-8.471046309965582,11,37,0.1
333,-11.187453844676257,12,37,0.1
334,17.911100901690332,16,37,0.0
335,-16.879497900458734,7,37,0.0
336,-22.041880518117534,8,37,0.0
337,-19.074067787343676,5,37,0.0
338,18.09555472568332,13,37,0.0
339,-15.283137055656026,9,37,0.0
340,-17.863992680381546,5,37,0.0
341,-22.45588586112092,7,37,0.0
342,535.6396559521497,12,38,0.1
343,539.6340223921554,11,39,0.2
344,-17.065531871051128,6,39,0.2
345,17.02668185412548,13,39,0.2
346,-25.446310721873715,8,39,0.2
347,23.531005491088962,15,39,0.2
348,-14.321349376761166,7,39,0.2
349,-9.313713302099924,8,39,0.2
350,-10.358130015601686,8,39,0.2
351,-19.29994934320308,5,39,0.2
352,-22.72011066849717,7,39,0.1
353,7.9155783109924585,11,39,0.0
354,7.794307019438641,11,39,0.0
355,-15.534052497751365,10,39,0.0
356,-18.60593974371824,5,39,0.0
357,-18.33525787673116,5,39,0.0
358,-20.36580625815461,8,39,0.0
359,-15.838519713292147,6,39,0.0
360,-18.616716034626755,5,39,0.0
361,-18.34441663464499,5,39,0.0
362,-19.9608452963437,11,39,0.0
363,547.640360179641,13,40,0.1
364,-19.09436982467127,7,40,0.1
365,555.9077086650186,15,41,0.2
366,35.058708436352035,17,41,0.2
367,-19.68268894505752,8,41,0.2
368,-4.37093723104973,11,41,0.2
369,-20.18611977211253,5,41,0.2
370,536.403911770129,14,42,0.3
371,-17.29382703848107,9,42,0.3
372,-19.277633328528772,5,42,0.3
373,-23.598701759791222,9,42,0.2
374,-16.508248646161256,6,42,0.2
375,6.424515125712794,11,42,0.1
376,-17.21487981502763,6,42,0.1
377,16.882540447504457,13,42,0.1
378,-6.363691805721498,12,42,0.1
379,-17.138767469368823,6,42,0.1
380,-23.64381335825142,7,42,0.0
381,-20.285711057910945,5,42,0.0
382,-15.712559709539375,8,42,0.0
383,-19.361764653586814,5,42,0.0
384,-18.190248788310747,6,42,0.0
385,-16.57145771364896,6,42,0.0
386,-18.907354151246672,5,42,0.0
387,-20.05350192435094,5,42,0.0
388,-24.20044487417521,7,42,0.0
389,-12.471760890593295,9,42,0.0
390,-14.35639458475701,8,42,0.0
391,12.913589162928641,12,42,0.0
392,528.2005184921615,9,43,0.1
393,541.500288583451,12,44,0.2
394,-16.399655534444626,6,44,0.2
395,-17.09332307489401,6,44,0.2
396,-24.627686892754113,13,44,0.2
397,-16.475928040483474,7,44,0.2
398,-18.85021568821403,5,44,0.2
399,-15.944108095838125,8,44,0.2
400,-17.194911772358083,10,44,0.2
401,37.30513961081978,18,44,0.2
402,-25.591169412366064,8,44,0.1
403,-9.83416733735664,8,44,0.0
404,-16.18964527804586,6,44,0.0
405,-19.46583215230635,5,44,0.0
406,-18.44619321791511,8,44,0.0
407,-10.892764077564427,8,44,0.0
408,-16.180398707246987,6,44,0.0
409,-15.933869061164154,7,44,0.0
410,-17.69274225651965,6,44,0.0
411,-15.653256809794517,6,44,0.0
412,-3.638497039675414,15,44,0.0
413,-15.104119416563915,7,44,0.0
414,558.7868185313216,15,45,0.1
415,7.464533306700421,12,45,0.1
416,-25.375870787447656,8,45,0.1
417,17.14552528961413,15,45,0.1
418,-12.679099421362558,8,45,0.1
419,-17.343922632670825,6,45,0.1
420,-19.473139168448114,5,45,0.1
421,-16.857111880334664,7,45,0.1
422,560.1403910875001,15,46,0.2
423,-19.351699742549336,8,46,0.2
424,-16.34998124259157,6,46,0.1
425,-17.756776872582424,6,46,0.1
426,-16.974225518330343,7,46,0.1
427,-17.31576119960044,6,46,0.1
428,549.9893014930533,13,47,0.2
429,55.39270664514626,18,47,0.2
430,20.509031268172336,13,47,0.2
431,-17.94728075674341,6,47,0.2
432,-15.776448404698971,6,47,0.1
433,-21.642915722885903,8,47,0.1
434,-23.159718102304865,8,47,0.1
435,-15.999059412211366,7,47,0.1
436,-15.55731686138974,7,47,0.1
437,-9.286678601795533,13,47,0.1
438,-12.149842514575047,7,47,0.0
439,-20.681215401216207,5,47,0.0
440,549.2146770910408,16,48,0.1
441,541.5271835305739,14,49,0.2
442,7.820264949220352,11,49,0.2
443,531.6049716123963,12,50,0.3
444,544.7457838447664,12,51,0.4
445,-16.97152851862349,6,51,0.4
446,-18.11559858024102,6,51,0.4
447,-12.860958753029756,8,51,0.4
448,-18.383467617293938,9,51,0.4
449,-23.133818061582684,10,51,0.4
450,-25.720247022423116,7,51,0.3
451,-24.502236248047485,10,51,0.2
452,-17.893160949425674,6,51,0.2
453,-19.202127594593456,7,51,0.1
454,-16.66245255262135,8,51,0.0
455,-19.52623775910926,6,51,0.0
456,-17.806240504965196,8,51,0.0
457,-16.264237850722488,8,51,0.0
458,-17.719426456418496,9,51,0.0
459,-17.647123756701696,6,51,0.0
460,-18.0261494646156,6,51,0.0
461,-18.43036762139015,10,51,0.0
462,-12.098431954123509,9,51,0.0
463,35.317360850647084,15,51,0.0
464,-23.82530559399797,11,51,0.0
465,9.295907160696064,14,51,0.0
466,9.645805284830466,14,51,0.0
467,-17.772541696992477,6,51,0.0
468,-4.463350485596852,11,51,0.0
469,-20.653190339329196,7,51,0.0
470,-13.888079348842837,10,51,0.0
471,-15.398024760733701,11,51,0.0
472,534.6401762536899,11,52,0.1
473,-17.69751057551971,8,52,0.1
474,-19.081130246503697,6,52,0.1
475,-20.372487685411095,5,52,0.1
476,-18.162714981755435,6,52,0.1
477,-16.61425009473739,6,52,0.1
478,539.6573643662275,11,53,0.2
479,24.400194377991888,13,53,0.2
480,-19.984540049318035,5,53,0.2
481,541.9453879846081,14,54,0.3
482,-24.094525436201682,47,54,0.2
483,-18.762664284966476,6,54,0.2
484,-17.19049496502686,6,54,0.2
485,-16.865417798243072,6,54,0.2
486,-18.84455530078992,8,54,0.2
487,-25.517312352797635,9,54,0.2
488,-18.075006911826957,6,54,0.1
489,-18.28607313085331,6,54,0.1
490,22.978610007308887,14,54,0.1
491,531.7649181563278,10,55,0.1
492,-15.831909101311949,8,55,0.1
493,-18.29193213395373,8,55,0.1
494,-20.018555861473917,5,55,0.1
495,-19.566804113886008,6,55,0.1
496,-17.553283589488494,6,55,0.1
497,-17.8379623017292,8,55,0.1
498,27.35006577266501,17,55,0.1
499,-12.502524757122893,10,55,0.1
500,-27.70847616977794,10,55,0.1
501,-0.33746067295947313,14,55,0.0
502,-18.535649847788648,6,55,0.0
503,-19.960013215005667,5,55,0.0
504,-20.60183321221617,5,55,0.0
505,-19.411132810157568,5,55,0.0
506,-16.33404785612465,7,55,0.0
507,-15.796022229153294,7,55,0.0
508,539.7185553891493,13,56,0.1
509,18.138832079871396,12,56,0.1
510,-26.454573033075633,9,56,0.1
511,-17.39759182999218,6,56,0.1
512,-27.167430681156965,10,56,0.1
513,-23.78727417860865,9,56,0.1
514,-16.3742748037374,8,56,0.1
515,-14.482283738654928,10,56,0.1
516,-20.137167737163125,5,56,0.1
517,17.216410914505822,12,56,0.1
518,-12.709288753371014,8,56,0.0
519,11.950755599643557,15,56,0.0
520,-20.86198325025936,9,56,0.0
521,-19.58095294136635,6,56,0.0
522,560.7137512597575,15,57,0.1
523,-20.19968280605889,8,57,0.1
524,-15.365093987945167,9,57,0.1
525,-15.543366894062128,7,57,0.1
526,-19.280844591489917,5,57,0.1
527,-15.062199019582378,8,57,0.1
528,-20.67526000948937,5,57,0.1
529,-24.329532527118598,7,57,0.1
530,-17.890762480308524,6,57,0.1
531,-25.975348231397177,9,57,0.1
532,-12.51876476995302,8,57,0.0
533,-20.491888178061956,5,57,0.0
534,-10.810415742958135,9,57,0.0
535,-15.822600399903603,10,57,0.0
536,-20.65972502895652,7,57,0.0
537,-18.83228405761156,6,57,0.0
538,-20.903200175309962,5,57,0.0
539,-17.446638438318814,6,57,0.0
540,-20.967286578993168,5,57,0.0
541,30.38962346423953,16,57,0.0
542,550.3059135568146,202,57,0.0
